"_id","videoFile","thumbnail","title","description","views","isPublished","categories","owner","createdAt","updatedAt"
"66e6b5bfe1c8a7042cf5b9ac","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","Exploring the Hidden Depths of the Amazon Rainforest: A Journey Through One of the World's Most Diverse Ecosystems","This video takes you on a mesmerizing journey through the Amazon Rainforest, showcasing its extraordinary biodiversity, including rare species of animals and plants, and the indigenous cultures that have thrived in this ecosystem for centuries.",0,true,"nature, documentary","6661c0330f0b5138c9819cf9","2024-09-15T10:23:59.476Z","2024-09-15T13:06:52.934Z"
"66e6b5bfe1c8a7042cf5b9ad","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Impact of Climate Change on Coastal Cities: Preparing for the Future","An in-depth analysis of how climate change is affecting coastal cities around the world, with rising sea levels and unpredictable weather patterns. The video also explores innovative solutions being implemented to mitigate these challenges.",0,true,"science, environment","6661c0330f0b5138c9819cf9","2024-09-15T10:23:59.477Z","2024-09-15T13:06:52.934Z"
"66e6b5bfe1c8a7042cf5b9ae","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","Understanding Quantum Computing: The Future of Processing Power","This video simplifies the complex subject of quantum computing, explaining how it differs from classical computing, and discussing its potential to revolutionize industries ranging from pharmaceuticals to artificial intelligence.",0,true,"technology, education","6661c0330f0b5138c9819cf9","2024-09-15T10:23:59.477Z","2024-09-15T13:06:52.934Z"
"66e6b5bfe1c8a7042cf5b9af","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Evolution of Space Travel: From the Moon Landing to Mars Exploration","An educational documentary that traces the history of space exploration, starting from the moon landing in 1969 to the modern-day missions to Mars. Learn about the technological advancements and future possibilities in space travel.",0,true,"space, science","6661c0330f0b5138c9819cf9","2024-09-15T10:23:59.477Z","2024-09-15T13:06:52.934Z"
"66e6b5bfe1c8a7042cf5b9b0","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","From Concept to Code: A Complete Guide to Building Your First Mobile App","This comprehensive guide walks you through the process of developing your first mobile application, from the initial concept and design to coding and deployment on both iOS and Android platforms.",0,true,"technology, coding","6661c0330f0b5138c9819cf9","2024-09-15T10:23:59.477Z","2024-09-15T13:06:52.934Z"
"66e6b5bfe1c8a7042cf5b9b1","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Rise of Eco-Friendly Architecture: Sustainable Building Practices for the Future","Learn about the cutting-edge architectural designs and sustainable building practices that are paving the way for greener, more energy-efficient cities. This video covers innovative materials and construction methods used in modern eco-friendly architecture.",0,true,"technology, environment","6661c0330f0b5138c9819cf9","2024-09-15T10:23:59.478Z","2024-09-15T13:06:52.934Z"
"66e6b5bfe1c8a7042cf5b9b2","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","Mastering the Fundamentals of Graphic Design: From Theory to Practice","A detailed tutorial that introduces the fundamental principles of graphic design, including color theory, typography, and layout techniques. Perfect for beginners looking to start their journey in visual design.",0,true,"education, design","6661c0330f0b5138c9819cf9","2024-09-15T10:23:59.478Z","2024-09-15T13:06:52.934Z"
"66e6b5bfe1c8a7042cf5b9b3","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","A Deep Dive into the World of AI-Powered Robotics: Revolutionizing Industries","Explore the latest advancements in AI-powered robotics and how these machines are transforming industries such as manufacturing, healthcare, and logistics. The video also discusses ethical considerations surrounding the use of AI in robotics.",0,true,"technology, ai","6661c0330f0b5138c9819cf9","2024-09-15T10:23:59.478Z","2024-09-15T13:06:52.934Z"
"66e6b5bfe1c8a7042cf5b9b4","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Power of Meditation: Unlocking the Secrets to Mental Clarity and Emotional Well-Being","Discover how meditation can improve mental clarity, reduce stress, and enhance emotional well-being in this instructional video. You'll learn simple meditation techniques that can be easily incorporated into your daily routine.",0,true,"wellness, lifestyle","6661c0330f0b5138c9819cf9","2024-09-15T10:23:59.478Z","2024-09-15T13:06:52.934Z"
"66e6b5bfe1c8a7042cf5b9b5","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Global Water Crisis: Understanding the Causes and Potential Solutions","This documentary provides a comprehensive look at the global water crisis, examining the factors that contribute to water scarcity and pollution, as well as innovative solutions being developed to address these issues.",0,true,"environment, education","6661c0330f0b5138c9819cf9","2024-09-15T10:23:59.478Z","2024-09-15T13:06:52.934Z"
"66e6b6a80b2ef4bbfa2e6a1e","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","Unlocking the Mysteries of Black Holes: Exploring the Most Fascinating Objects in the Universe","This video delves into the captivating world of black holes, explaining their formation, properties, and the incredible gravitational forces that pull everything, even light, into their depths. It also explores the ongoing research and theories surrounding these enigmatic objects.",0,true,"space, science","6661c0330f0b5138c9819cf9","2024-09-15T10:27:52.707Z","2024-09-15T13:06:52.934Z"
"66e6b6a80b2ef4bbfa2e6a1f","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Psychology of Human Behavior: Why We Do What We Do","An intriguing look into the complexities of human behavior and the psychological factors that drive our actions. This video covers cognitive biases, social influences, and emotional triggers that shape everyday decisions and behaviors.",0,true,"psychology, education","6661c0330f0b5138c9819cf9","2024-09-15T10:27:52.708Z","2024-09-15T13:06:52.934Z"
"66e6b6a80b2ef4bbfa2e6a20","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","Building Smart Cities: The Integration of Technology for Sustainable Urban Living","This video explores the development of smart cities around the globe, where advanced technology and sustainable design merge to create more efficient, eco-friendly urban environments. Learn how data, sensors, and AI play key roles in shaping the future of cities.",0,true,"technology, sustainability","6661c0330f0b5138c9819cf9","2024-09-15T10:27:52.708Z","2024-09-15T13:06:52.934Z"
"66e6b6a80b2ef4bbfa2e6a21","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","Understanding Blockchain Technology: A Comprehensive Guide for Beginners","This detailed guide introduces the fundamental concepts of blockchain technology, explaining how decentralized systems work, the use of cryptocurrencies, and the potential for blockchain to revolutionize industries from finance to healthcare.",0,true,"technology, education","6661c0330f0b5138c9819cf9","2024-09-15T10:27:52.709Z","2024-09-15T13:06:52.934Z"
"66e6b6a80b2ef4bbfa2e6a22","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","From Cave Paintings to AI: The Evolution of Art Throughout Human History","Explore the fascinating journey of human creativity through time, from the earliest cave paintings to the integration of AI in modern art. This video highlights key artistic movements and the influence of technology on the way art is created and consumed today.",0,true,"art, history","6661c0330f0b5138c9819cf9","2024-09-15T10:27:52.709Z","2024-09-15T13:06:52.934Z"
"66e6b6a80b2ef4bbfa2e6a23","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Neuroscience of Creativity: Understanding How the Brain Generates Ideas","This insightful video dives into the neuroscience behind creativity, uncovering the brain regions and processes involved in generating new ideas. Learn about the factors that enhance creativity and how you can stimulate creative thinking in everyday life.",0,true,"science, education","6661c0330f0b5138c9819cf9","2024-09-15T10:27:52.709Z","2024-09-15T13:06:52.934Z"
"66e6b6a80b2ef4bbfa2e6a24","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Global Food Crisis: Understanding the Causes and Solutions to Hunger","This documentary examines the global food crisis, focusing on the social, economic, and environmental factors contributing to hunger. The video also explores potential solutions, including sustainable agriculture, food distribution strategies, and technological innovations.",0,true,"environment, social issues","6661c0330f0b5138c9819cf9","2024-09-15T10:27:52.709Z","2024-09-15T13:06:52.934Z"
"66e6b6a80b2ef4bbfa2e6a25","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","Digital Marketing Mastery: Strategies for Growing Your Business Online","This tutorial offers a deep dive into the world of digital marketing, covering essential strategies such as SEO, social media marketing, content creation, and email campaigns to help grow your business online.",0,true,"business, marketing","6661c0330f0b5138c9819cf9","2024-09-15T10:27:52.709Z","2024-09-15T13:06:52.934Z"
"66e6b6a80b2ef4bbfa2e6a26","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","AI in Healthcare: Transforming Medicine with Artificial Intelligence","Discover how AI is transforming the healthcare industry, from improving diagnostic accuracy to predicting patient outcomes and personalizing treatment plans. The video highlights case studies where AI is making a real difference in patient care.",0,true,"technology, healthcare","6661c0330f0b5138c9819cf9","2024-09-15T10:27:52.709Z","2024-09-15T13:06:52.935Z"
"66e6b6a80b2ef4bbfa2e6a27","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Future of Renewable Energy: Innovations in Solar, Wind, and Hydropower","Explore the cutting-edge innovations in renewable energy, including advancements in solar, wind, and hydropower technologies. This video examines how these renewable sources are helping reduce carbon emissions and provide sustainable energy solutions worldwide.",0,true,"technology, environment","6661c0330f0b5138c9819cf9","2024-09-15T10:27:52.710Z","2024-09-15T13:06:52.935Z"
"66e6b6a80b2ef4bbfa2e6a28","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Importance of Mental Health Awareness: Reducing Stigma and Promoting Well-Being","This video emphasizes the significance of mental health awareness, discussing common mental health disorders, the impact of stigma, and how individuals and communities can promote emotional well-being through open dialogue and support systems.",0,true,"wellness, education","6661c0330f0b5138c9819cf9","2024-09-15T10:27:52.710Z","2024-09-15T13:06:52.935Z"
"66e6b7eba8ad97c614c23c4a","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Fascinating World of Quantum Computing: Breaking Down Complex Concepts","Explore the revolutionary field of quantum computing with a detailed explanation of its principles, potential applications, and how it differs from classical computing. This video provides insights into how quantum computers could transform industries ranging from cryptography to materials science.",0,true,"technology, science","6661c0330f0b5138c9819cf9","2024-09-15T10:33:15.785Z","2024-09-15T13:06:52.935Z"
"66e6b7eba8ad97c614c23c4b","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Impact of Climate Change on Global Ecosystems: Challenges and Solutions","This video examines the effects of climate change on various ecosystems around the world, highlighting the impact on biodiversity, weather patterns, and human societies. It also discusses potential solutions and mitigation strategies to address these environmental challenges.",0,true,"environment, education","6661c0330f0b5138c9819cf9","2024-09-15T10:33:15.786Z","2024-09-15T13:06:52.935Z"
"66e6b7eba8ad97c614c23c4c","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","Innovations in Renewable Energy: Exploring New Technologies and Their Potential","Dive into the latest advancements in renewable energy technologies, including breakthroughs in solar, wind, and geothermal energy. This video explores how these innovations are driving the transition to a more sustainable energy future.",0,true,"technology, environment","6661c0330f0b5138c9819cf9","2024-09-15T10:33:15.786Z","2024-09-15T13:06:52.935Z"
"66e6b7eba8ad97c614c23c4d","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","Understanding Human Genetics: The Role of DNA in Health and Disease","Explore the fundamentals of human genetics, including how DNA influences health, disease, and inheritance. This video provides insights into genetic research, the implications of genetic disorders, and the potential of personalized medicine.",0,true,"science, health","6661c0330f0b5138c9819cf9","2024-09-15T10:33:15.786Z","2024-09-15T13:06:52.935Z"
"66e6b7eba8ad97c614c23c4e","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Evolution of Communication Technologies: From the Telegraph to the Internet","Trace the development of communication technologies from the invention of the telegraph to the rise of the internet. This video highlights key milestones, technological innovations, and how they have shaped the way we connect and communicate.",0,true,"history, technology","6661c0330f0b5138c9819cf9","2024-09-15T10:33:15.786Z","2024-09-15T13:06:52.935Z"
"66e6b7eba8ad97c614c23c4f","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","Exploring the Mysteries of Ancient Civilizations: Lost Cities and Forgotten Cultures","This video delves into the world of ancient civilizations, uncovering the secrets of lost cities and forgotten cultures. Learn about archaeological discoveries, historical theories, and the legacy of these early societies.",0,true,"history, archaeology","6661c0330f0b5138c9819cf9","2024-09-15T10:33:15.786Z","2024-09-15T13:06:52.935Z"
"66e6b7eba8ad97c614c23c50","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Future of Artificial Intelligence: Exploring Potential Developments and Ethical Implications","Explore the future of artificial intelligence, focusing on potential developments and ethical considerations. This video discusses how AI might evolve, the possible benefits and risks, and the ethical dilemmas that come with advanced AI technologies.",0,true,"technology, ethics","6661c0330f0b5138c9819cf9","2024-09-15T10:33:15.786Z","2024-09-15T13:06:52.935Z"
"66e6b7eba8ad97c614c23c51","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Science of Sleep: Understanding How Sleep Affects Our Health and Well-Being","This informative video explores the science behind sleep, including its stages, the effects of sleep on physical and mental health, and tips for improving sleep quality. Learn about the importance of sleep and how it impacts overall well-being.",0,true,"health, science","6661c0330f0b5138c9819cf9","2024-09-15T10:33:15.786Z","2024-09-15T13:06:52.935Z"
"66e6b7eba8ad97c614c23c52","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Art of Storytelling: Techniques for Crafting Compelling Narratives","Learn the art of storytelling with this comprehensive guide on crafting engaging and memorable narratives. This video covers essential techniques, including character development, plot structure, and narrative style, to help you become a more effective storyteller.",0,true,"art, education","6661c0330f0b5138c9819cf9","2024-09-15T10:33:15.786Z","2024-09-15T13:06:52.935Z"
"66e6b7eba8ad97c614c23c53","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Rise of Renewable Energy: How Solar and Wind Power are Changing the World","Explore the rapid rise of renewable energy sources, particularly solar and wind power. This video highlights advancements in technology, the benefits of renewable energy, and its impact on reducing global dependence on fossil fuels.",0,true,"environment, technology","6661c0330f0b5138c9819cf9","2024-09-15T10:33:15.787Z","2024-09-15T13:06:52.935Z"
"66e6b7eba8ad97c614c23c54","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Evolution of Artificial Intelligence: From Early Concepts to Modern Applications","Discover the evolution of artificial intelligence, tracing its origins from early theoretical concepts to contemporary applications in various fields. This video provides a historical perspective on AI development and its growing role in technology and society.",0,true,"technology, history","6661c0330f0b5138c9819cf9","2024-09-15T10:33:15.787Z","2024-09-15T13:06:52.935Z"
"66e6b7eba8ad97c614c23c55","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Power of Mindfulness: Techniques for Enhancing Mental Clarity and Emotional Balance","Explore the benefits of mindfulness and how it can enhance mental clarity and emotional balance. This video provides practical techniques for incorporating mindfulness into your daily routine, as well as the science behind its positive effects on well-being.",0,true,"wellness, education","6661c0330f0b5138c9819cf9","2024-09-15T10:33:15.787Z","2024-09-15T13:06:52.935Z"
"66e6b7eba8ad97c614c23c56","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","Exploring the Universe: The Role of Space Telescopes in Expanding Our Knowledge","Discover the role of space telescopes in expanding our understanding of the universe. This video covers the history of space telescopes, their major discoveries, and how they continue to push the boundaries of astronomical research.",0,true,"space, science","6661c0330f0b5138c9819cf9","2024-09-15T10:33:15.787Z","2024-09-15T13:06:52.935Z"
"66e6b7eba8ad97c614c23c57","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Science of Nutrition: Understanding How Diet Impacts Your Health","This video explores the science of nutrition, including how different nutrients affect the body, the role of diet in maintaining health, and tips for making healthier food choices. Learn about the impact of nutrition on overall well-being and disease prevention.",0,true,"health, science","6661c0330f0b5138c9819cf9","2024-09-15T10:33:15.787Z","2024-09-15T13:06:52.935Z"
"66e6b7eba8ad97c614c23c58","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Future of Space Exploration: Upcoming Missions and Technological Advances","Explore the future of space exploration with a look at upcoming missions and technological advancements. This video covers planned space missions, new technologies in spacecraft design, and the goals of space agencies for the next decade.",0,true,"space, technology","6661c0330f0b5138c9819cf9","2024-09-15T10:33:15.787Z","2024-09-15T13:06:52.935Z"
"66e6b7eba8ad97c614c23c59","https://res.cloudinary.com/dybgs03yy/video/upload/v1726385255/wsdzuuyrka8rj3ypqmg7.mp4","https://res.cloudinary.com/dybgs03yy/image/upload/v1726385254/tr9uwx7ricw4vxnrhzww.png","The Psychology of Decision Making: How Cognitive Biases Influence Our Choices","This video delves into the psychology of decision making, exploring how cognitive biases and heuristics affect our choices. Learn about common biases, their impact on decision making, and strategies for making more informed and rational decisions.",0,true,"psychology, education","6661c0330f0b5138c9819cf9","2024-09-15T10:33:15.787Z","2024-09-15T13:06:52.935Z"
